"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.3","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample2_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample3_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample4_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample5_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample6_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample7_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv","Sample8_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv","Sample9_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv","Sample10_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv","Sample11_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv","Sample12_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv","Sample13_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv","Sample14_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv","Sample15_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv","Sample16_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv","Sample17_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv","Sample18_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv","Sample19_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv","Sample20_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv","Sample21_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv","Sample22_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv","Sample23_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv","Sample24_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv","Sample25_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv","Sample26_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv","Sample27_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv","Sample28_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv","Sample29_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv","Sample30_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv"
0,101.024416821258,0.0059197,102.031693857,"C_4 H_6 O_3","C4H6O3","C_4 H_5 O_3",21,4,1.5,0.75,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405318.47600994,2067183.3,101.024416746753,0.0894943081938301,10,0,0.2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643860,NA,2811937,NA,3780100,NA,2414900,NA,2732384,NA,NA,2421313,NA,2939012,NA,2845406,2573329,NA,NA,NA,2719101
0,101.060808615276,0.056913,102.068079238,"C_5 H_10 O_2","C5H10O2","C_5 H_9 O_2",29,5,2,0.4,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405318.47600994,1915519.25,101.060808379758,0.0362403314393543,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,NA,NA,NA,NA,2763600,2676820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2451768,2490963,NA
0,104.035317633389,0.011462,105.042592861,"C_3 H_7 O_3 N_1","C3H7NO3","C_3 H_6 O_3 N_1",1,3,2.333,1,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406756.73163159,2064971,104.03531771686,0.0318433428684681,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,2574886,2640573,NA,NA,NA,NA,4443161,5096946,5153668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,108.045485605695,0.0145434,109.052763623,"C_6 H_7 O_1 N_1","C6H7NO","C_6 H_6 O_1 N_1",3,6,1.167,0.167,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408675.7436639,1882866.52941176,108.04548541372,0.0518260894489449,17,0.5,0.56,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,NA,NA,NA,NA,2845952,3215944,3093147,2990552,3918893,4454846,2724995,NA,NA,2511608,NA,NA,NA,3327795,NA,3135302,3832772,2634559,3745994,2885170,4546527,NA,2989051,2981981
0,109.06589550974,0.0665194,110.073164619,"C_7 H_10 O_1","C7H10O","C_7 H_9 O_1",7,7,1.429,0.143,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2409155.73570432,1774197,109.065895319814,0.0203923291191047,5,0.33,0.38,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,NA,NA,NA,NA,NA,3244882,2689197,NA,NA,NA,2536226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2966427,2733202,NA,NA,NA,NA,NA,NA,NA,NA
0,111.020003045779,0.0199148,112.027277246,"C_4 H_4 O_2 N_2","C4H4N2O2","C_4 H_3 O_2 N_2",1,4,1,0.5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410116.00675738,1928929.66666667,111.020002696598,0.0542149137373856,9,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,NA,NA,2923440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2530580,2874137,4422075,2901355,3089444,NA,3783345,3151122,5272902,NA,NA,NA
0,111.045153478575,0.0059972,112.052429238,"C_6 H_8 O_2","C6H8O2","C_6 H_7 O_2",10,6,1.333,0.333,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410116.00675738,1861015.6,111.045153757085,0.0293470610207242,5,0.25,0.4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2554680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3389103,3362193,3843524,2544734,NA,NA
0,111.081540391269,0.019663,112.088814619,"C_7 H_12 O_1","C7H12O","C_7 H_11 O_1",12,7,1.714,0.143,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410116.00675738,1842137,111.081540344931,0.0356201095386781,24,0.17,0.23,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,2489308,NA,26452432,28177386,29383426,3351981,3424561,3190532,12703414,13566984,14722456,NA,NA,2531981,5480151,7759424,5778520,11509072,11155605,11969719,NA,NA,2540325,2727341,2522127,3503682,6514909,6305618,6799545
0,112.040406332499,0.0400008,113.047678242,"C_5 H_7 O_2 N_1","C5H7NO2","C_5 H_6 O_2 N_1",1,5,1.4,0.4,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410596.28580813,1594859.75,112.040406439613,0.0732265396327377,4,0,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450268,2479330,NA,NA,NA,NA,NA,NA,NA,NA,3033851,NA,3240335,NA,NA,NA
-1,113.024417197891,0.0019994,114.031693857,"C_5 H_6 O_3","C5H6O3","C_5 H_5 O_3",23,5,1.2,0.6,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411076.66056713,1703830.29166667,113.024417090529,0.0106031479208669,24,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,15.43,231.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.211248497169,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,20784204,20120780,21005984,18808908,19846044,19637036,64442724,66572752,68935976,65245292,65683928,64569580,20080872,20327470,18737236,24950848,23382580,24565440,31935046,32946338,33317338,47647604,51015652,48597580
0,113.060808769811,0.0522758,114.068079238,"C_6 H_10 O_2","C6H10O2","C_6 H_9 O_2",19,6,1.667,0.333,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411076.66056713,2066028.75,113.060808934954,0.0578851722091238,4,0,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730709,NA,NA,NA,NA,NA,NA,2590653,3027396,3142049,NA,NA,NA,NA
0,113.097191055661,0.0251349,114.104464619,"C_7 H_14 O_1","C7H14O","C_7 H_13 O_1",4,7,2,0.143,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411076.66056713,1648738.5,113.097191017172,0.105968653988402,6,0,0.08,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,FALSE,NA,NA,NA,NA,3943269,4251010,4484759,NA,NA,NA,NA,3158808,2413608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2748895,NA,NA,NA,NA
-1,114.02777418278,0.016708,115.035048692,"C_4 H_6 O_3 C13_1","C5H6O3","C_4 H_5 O_3 C13_1",23,5,1.2,0.6,4,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411557.13105344,1859666.81818182,114.027774251863,0.0386294909582123,11,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,231.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.211248497169,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4663591,4127641,4013814,4185397,3807136,3130675,3111602,NA,NA,NA,NA,NA,NA,2924395,3053733,3148352,NA,3626517
0,114.056052601927,0.0068745,115.063328242,"C_5 H_9 O_2 N_1","C5H9NO2","C_5 H_8 O_2 N_1",1,5,1.8,0.4,5,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411557.13105344,1838436.5,114.056052659634,0.0590279852346226,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2770963,2802402,NA,NA,NA,NA,NA,NA,NA,NA,NA,3149473,NA,NA,NA,NA,NA,2940964,NA,NA,NA
0,115.040068190187,0.0065921,116.047343857,"C_5 H_8 O_3","C5H8O3","C_5 H_7 O_3",21,5,1.6,0.6,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412037.69728614,1910186.15,115.040067979656,0.0412365565933706,20,0,0.14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,3816732,2819887,2874728,NA,3362234,3540957,3264812,3706299,2597995,NA,2763203,3972094,3656809,3357306,2838907,3509186,NA,NA,3012037,NA,4218331,4371507,3510383,NA,4482672,3448541
0,115.076452725403,0.0006978,116.083729238,"C_6 H_12 O_2","C6H12O2","C_6 H_11 O_2",29,6,2,0.333,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412037.69728614,1745231.19047619,115.076452613758,0.0743456219265945,21,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,FALSE,NA,2620700,2907279,2496300,5685500,6028571,4764205,2434151,NA,NA,4114139,2994730,3319992,NA,NA,NA,2901500,2845543,2580088,3364473,2909504,3825133,NA,NA,NA,2674264,3761201,2734061,NA,2552813,3290331
0,117.019335481301,0.0291206,118.026608476,"C_4 H_6 O_4","C4H6O4","C_4 H_5 O_4",28,4,1.5,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412999.11706704,1779981.86666667,117.01933534689,0.0711750796079525,15,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2810482,3630271,3400525,2515320,2954236,NA,3282323,NA,3084813,NA,2715482,NA,3064682,NA,2572144,2847090,2934983,NA,2735267,2775680,3287664
0,117.055705040432,0.1049016,118.062993857,"C_5 H_10 O_3","C5H10O3","C_5 H_9 O_3",1,5,2,0.6,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412999.11706704,1384723,117.055704967995,0.0878887271035386,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2677844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2793840,2721221,NA,NA,NA,NA
0,119.03498545313,0.0283983,120.042258476,"C_4 H_8 O_4","C4H8O4","C_4 H_7 O_4",1,4,2,1,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413960.92006252,1654151.14285714,119.034985391966,0.105335343780213,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4392342,2873469,3012649,4161943,3523233,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609214,4256146,NA
0,119.050240809191,0.0218395,120.057514619,"C_8 H_8 O_1","C8H8O","C_8 H_7 O_1",4,8,1,0.125,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413960.92006252,1731886.17647059,119.050240677042,0.0707926273613158,17,0.57,0.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,FALSE,NA,3346263,9053640,5555801,3923505,5309010,NA,3406375,2677661,NA,2758408,3000147,2711008,NA,2628757,NA,NA,2557334,NA,NA,2678771,NA,9530114,NA,NA,9900299,8040284,7849632,NA,NA,NA
0,121.029502149772,0.0053836,122.036779238,"C_7 H_6 O_2","C7H6O2","C_7 H_5 O_2",11,7,0.857,0.286,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414923.10642531,1609869.3,121.029502072931,0.00919478014840463,30,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,19263228,22422380,21091830,25432018,24020468,22404350,15933134,15781697,16425239,19687078,19588590,20766076,12844956,14127158,12890017,11635399,12386357,11154236,16822090,16754323,15816399,21511842,15829130,16655661,26169516,25206520,24221760,11260382,13006378,11922593
0,121.065894277836,0.0498881,122.073164619,"C_8 H_10 O_1","C8H10O","C_8 H_9 O_1",4,8,1.25,0.125,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414923.10642531,1634533.88888889,121.065894296858,0.0653221575554763,9,0.43,0.47,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,FALSE,NA,NA,NA,3228149,NA,NA,NA,NA,NA,NA,NA,3701997,NA,NA,NA,NA,NA,NA,NA,2577992,NA,2499277,NA,3002504,2528299,2807466,2469751,3251519,NA,NA,NA
0,122.061143012096,0.0472989,123.068413623,"C_7 H_9 O_1 N_1","C7H9NO","C_7 H_8 O_1 N_1",3,7,1.286,0.143,7,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415404.3434172,1673276.33333333,122.061142851439,0.111464256141186,9,0.4,0.45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726634,NA,2876606,NA,NA,NA,NA,NA,NA,NA,3016987,2981988,NA,2775155,2540889,2716671,3244157,NA,NA,NA,2796152,NA
0,123.045147493147,0.0428287,124.052429238,"C_7 H_8 O_2","C7H8O2","C_7 H_7 O_2",14,7,1.143,0.286,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415885.67630823,1512040.25,123.045147872561,0.0375598963623869,4,0.4,0.5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2584042,NA,2737738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2747986,NA,2596839,NA,NA,NA
0,123.081537166363,0.008228,124.088814619,"C_8 H_12 O_1","C8H12O","C_8 H_11 O_1",7,8,1.5,0.125,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415885.67630823,1805671.08333333,123.081537031827,0.0435972665100876,12,0.29,0.33,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,FALSE,NA,NA,NA,NA,3426168,3924380,4288675,NA,NA,NA,2755657,3763600,2962716,NA,NA,NA,NA,NA,NA,3504110,2876728,3491960,NA,NA,NA,3699793,2872730,NA,NA,NA,3062594
0,124.040406235603,0.0353865,125.047678242,"C_6 H_7 O_2 N_1","C6H7NO2","C_6 H_6 O_2 N_1",14,6,1.167,0.333,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416367.1051175,1536310.57142857,124.04040600221,0.0972996335480872,7,0.33,0.5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3265731,NA,NA,NA,2899955,2790923,NA,NA,2480449,NA,NA,NA,2643985,NA,NA,NA,NA,3173417,NA,3931582,NA,NA,NA
0,125.024420139071,0.0215343,126.031693857,"C_6 H_6 O_3","C6H6O3","C_6 H_5 O_3",15,6,1,0.5,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416848.62986414,1672151.2,125.024420157218,0.0752597473539865,10,0.33,0.56,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2780278,NA,3432255,NA,3271905,2517903,NA,2994458,2574985,NA,NA,NA,NA,NA,NA,2887303,NA,NA,3282841,NA,2567030,3048946
0,125.060806761855,0.0313719,126.068079238,"C_7 H_10 O_2","C7H10O2","C_7 H_9 O_2",10,7,1.429,0.286,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416848.62986414,1647964.16666667,125.060806923023,0.0449065518646201,12,0.2,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,2874952,NA,NA,NA,NA,NA,NA,2560504,NA,3118794,NA,NA,NA,NA,NA,3152778,3336606,NA,NA,NA,3179994,2548358,2962690,2953800,4199831,3778870,NA,3212528
-1,125.097187008272,0.0093494,126.104464619,"C_8 H_14 O_1","C8H14O","C_8 H_13 O_1",12,8,1.75,0.125,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416848.62986414,1575935,125.097186920249,0.0238771024389287,30,0.14,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12.59,-9.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.74772146922,NA,NA,NA,NA,59,FALSE,NA,5699160,6293192,6120774,99090216,103677264,113146960,15805998,12759708,13310067,58826232,62872892,63798472,4389598,3394444,3632893,20340246,18775942,18366088,46583452,46464488,44695084,7750134,6328792,7783557,9526273,7887431,8546198,32063796,33549682,31694830
-1,126.100542117169,0.0071199,127.107819454,"C_7 H_14 O_1 C13_1","C8H14O","C_7 H_13 O_1 C13_1",12,8,1.75,0.125,7,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417330.25056726,1652809.33333333,126.100542035109,0.0525585314734953,12,0.14,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.25,-9.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.74772146922,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,9009925,9899306,10597422,NA,NA,NA,4838354,4483863,5189795,NA,NA,NA,NA,NA,NA,4764793,3733444,3640842,NA,NA,NA,NA,NA,NA,3536657,3063884,2501066
0,127.040065555447,0.014604,128.047343857,"C_6 H_8 O_3","C6H8O3","C_6 H_7 O_3",23,6,1.333,0.5,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417811.96724598,1685906.9,127.040065384443,0.0606429355520248,10,0,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,2690329,NA,NA,NA,NA,NA,NA,2659420,NA,NA,NA,3181698,NA,NA,NA,2437331,NA,NA,NA,2562470,NA,NA,NA,NA,4080062,3272450,3019091,3854066,NA,2684842
0,127.051297394131,0.0267065,128.058577246,"C_5 H_8 O_2 N_2","C5H8N2O2","C_5 H_7 O_2 N_2",1,5,1.6,0.4,5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417811.96724598,1735111.78571429,127.051297436766,0.0726910470322389,14,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,NA,2508300,NA,NA,2523739,2832947,2446770,3696886,NA,NA,NA,NA,NA,2642499,NA,2878042,NA,3000813,2449843,3868563,3085891,4275646,3441666,3494739,NA,NA,NA
