"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_2.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsNelha35_01_1-1-35_1_3586.csv","Sample2_masslistsNelha36_03_1-1-36_1_3580.csv","Sample3_masslistsNelha53_02_1-1-53_1_3620.csv","Sample4_masslistsNelha54_01_1-1-54_1_3598.csv","Sample5_masslistsNelha54_03_1-1-54_1_3608.csv"
0,101.024417534955,0.0010781,102.031693857,"C_4 H_6 O_3","C4H6O3","C_4 H_5 O_3",2,4,1.5,0.75,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025427.03124513,2071030,101.024417749379,0.0458938855694217,4,0,0.2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,2167657,2860261,NA,3022056,2371296
0,111.00876779046,0.0032585,112.016043857,"C_5 H_4 O_3","C5H4O3","C_5 H_3 O_3",2,5,0.8,0.6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030074.84055677,1736323.5,111.008767940021,0.102008972287926,4,0.5,0.71,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,2055213,2598803,NA,3176861,3420746
0,112.051657754184,0.1994977,113.058911631,"C_4 H_7 O_1 N_3","C4H7N3O","C_4 H_6 O_1 N_3",1,4,1.75,0.25,4,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030540.2076854,1642701,112.051658421251,0.20799218497089,2,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,2157401,NA,NA,2145898,NA
0,113.024414686079,0.0240196,114.031693857,"C_5 H_6 O_3","C5H6O3","C_5 H_5 O_3",2,5,1.2,0.6,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031005.68149314,1873746,113.024414711031,0.0818655989106058,4,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,2878185,2286389,3752156,NA,2951019
0,115.040067793113,0.0031711,116.047343857,"C_5 H_8 O_3","C5H8O3","C_5 H_7 O_3",2,5,1.6,0.6,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031936.94924374,1915706.5,115.040067634809,0.0296579415760795,2,0,0.14,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,2575061,2415500
0,119.035019436911,0.3114902,120.042258476,"C_4 H_8 O_4","C4H8O4","C_4 H_7 O_4",1,4,2,1,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033800.76597058,1743303.5,119.03501925012,0.0161972791099909,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,2146326,2139478
0,121.029498770815,0.033072,122.036779238,"C_7 H_6 O_2","C7H6O2","C_7 H_5 O_2",9,7,0.857,0.286,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034733.3153385,1643859,121.029498523745,0.0578647231560522,3,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,2237035,NA,11780692,NA,6415618
0,122.061143394927,0.0504029,123.068413623,"C_7 H_9 O_1 N_1","C7H9NO","C_7 H_8 O_1 N_1",1,7,1.286,0.143,7,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035199.7503593,1573448.66666667,122.061143485021,0.190450317595145,3,0.4,0.45,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,FALSE,NA,NA,NA,2936871,2239377,2591960
0,123.045160614095,0.0629411,124.052429238,"C_7 H_8 O_2","C7H8O2","C_7 H_7 O_2",8,7,1.143,0.286,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035666.29230401,1853532.75,123.045160767256,0.102310163366665,4,0.4,0.5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,2800664,2188289,NA,2543210,2898611
0,125.024421207436,0.0300083,126.031693857,"C_6 H_6 O_3","C6H6O3","C_6 H_5 O_3",2,6,1,0.5,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036599.69706319,1569916,125.024421310574,0.0473759626552417,4,0.33,0.56,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,2367950,NA,4628915,3493664,3926125
0,127.04012432524,0.4443667,128.047343857,"C_6 H_8 O_3","C6H8O3","C_6 H_7 O_3",2,6,1.333,0.5,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037533.52981218,1847828,127.04012525602,0.274405664572781,2,0,0.33,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,2294400,2736497,NA,NA
0,129.019330207024,0.0141279,130.026608476,"C_5 H_6 O_4","C5H6O4","C_5 H_5 O_4",1,5,1.2,0.8,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038467.79074723,1635040.8,129.019330541485,0.0135913646568069,5,0,0.33,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,4275035,2457424,4408637,3276461,2879488
0,130.03315730012,0.3959923,131.040485623,"C_5 H_9 O_1 N_1 S_1","C5H9NOS","C_5 H_8 O_1 N_1 S_1",1,5,1.8,0.2,5,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038935.08184588,1177909.5,130.033156440859,0.228679634557,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,2258054,NA,NA,NA,2122988
0,131.034973434222,0.0652064,132.042258476,"C_5 H_8 O_4","C5H8O4","C_5 H_7 O_4",2,5,1.6,0.8,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039402.48006468,1728819.5,131.034972523853,0.0548647430177117,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,2254901,NA,NA,NA,2544604
0,135.045156650128,0.0282538,136.052429238,"C_8 H_8 O_2","C8H8O2","C_8 H_7 O_2",9,8,1,0.25,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041273.14463256,1845924,135.045157817575,0.0570587070553243,2,0.5,0.57,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,2138362,2467437,NA
0,136.040393459139,0.060935,137.047678242,"C_7 H_7 O_2 N_1","C7H7NO2","C_7 H_6 O_2 N_1",6,7,1,0.286,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041741.07882054,1866486,136.040393242251,0.104192311483212,2,0.5,0.6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,NA,NA,NA,2406002,2455495
0,137.024417803988,0.0027457,138.031693857,"C_7 H_6 O_3","C7H6O3","C_7 H_5 O_3",11,7,0.857,0.429,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042209.1202761,1276695.5,137.024417712459,0.145367681140582,2,0.5,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,NA,NA,NA,2729595,2080208
0,137.060793642453,0.0663731,138.068079238,"C_8 H_10 O_2","C8H10O2","C_8 H_9 O_2",8,8,1.25,0.25,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042209.1202761,1365237.66666667,137.060793239971,0.0317031713279537,3,0.33,0.43,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,2685993,NA,3083530,NA,3757008
0,138.019660973378,0.0392442,139.026942861,"C_6 H_5 O_3 N_1","C6H5NO3","C_6 H_4 O_3 N_1",1,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042677.26902381,1280643,138.019661876579,0.150848200000242,4,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,3438648,3815727,2421785,2161034,NA
0,138.05605755606,0.0413193,139.063328242,"C_7 H_9 O_2 N_1","C7H9NO2","C_7 H_8 O_2 N_1",2,7,1.286,0.286,7,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042677.26902381,1638947.33333333,138.056057499889,0.0761583940362579,3,0.25,0.4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,2527791,2181401,NA,3142623
0,139.076454092327,0.0091802,140.083729238,"C_8 H_12 O_2","C8H12O2","C_8 H_11 O_2",3,8,1.5,0.25,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043145.52508827,1539321,139.076454927889,0.133920263075858,2,0.17,0.29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,2861901,NA,NA,2976416,NA
0,141.019331367478,0.0047667,142.026608476,"C_6 H_6 O_4","C6H6O4","C_6 H_5 O_4",1,6,1,0.667,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044082.35926586,1501195,141.019331582019,0.0372211423819746,4,0,0.5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,FALSE,NA,2566534,2300537,NA,2591961,2661417
0,144.009033582743,0.470485,145.016378242,"C_8 H_3 O_2 N_1","C8H3NO2","C_8 H_2 O_2 N_1",1,8,0.375,0.25,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045488.4160231,1204156.5,144.009034436717,0.0799934939276406,2,1,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,2275596,NA,NA,2230877,NA
0,145.050622912417,0.0625232,146.057908476,"C_6 H_10 O_4","C6H10O4","C_6 H_9 O_4",2,6,1.667,0.667,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045957.31650489,1537576.66666667,145.05062320729,0.102878572332402,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,2230830,NA,2184090,2169056
0,149.060796755065,0.0403217,150.068079238,"C_9 H_10 O_2","C9H10O2","C_9 H_9 O_2",9,9,1.111,0.222,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047833.99356927,1669815,149.060797074617,0.0284112386346232,5,0.43,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,3302778,2190157,3057514,3939531,4034562
0,149.097185774959,0.0160688,150.104464619,"C_10 H_14 O_1","C10H14O","C_10 H_13 O_1",3,10,1.4,0.1,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047833.99356927,1422755.33333333,149.097185995855,0.0425544645868422,3,0.33,0.37,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,3454830,2437838,2358789
0,150.056036489933,0.1014144,151.063328242,"C_8 H_9 O_2 N_1","C8H9NO2","C_8 H_8 O_2 N_1",6,8,1.125,0.25,8,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048303.43174291,1413569.33333333,150.056036207508,0.101817996492096,3,0.4,0.5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,2791385,2524582,NA,NA,3147868
0,151.014897224327,0.1197786,152.022191865,"C_6 H_4 O_3 N_2","C6H4N2O3","C_6 H_3 O_3 N_2",1,6,0.667,0.5,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048772.97752888,1548588.5,151.014897760177,0.0134217117977251,2,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,2116668,NA,2163762,NA,NA
0,151.0400743438,0.045499,152.047343857,"C_8 H_8 O_3","C8H8O3","C_8 H_7 O_3",11,8,1,0.375,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048772.97752888,1473353.4,151.040074821017,0.0313128654587119,5,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,3648063,3645446,3653684,5014927,3100861
0,151.076453156823,0.0023014,152.083729238,"C_9 H_12 O_2","C9H12O2","C_9 H_11 O_2",8,9,1.333,0.222,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048772.97752888,1340954.6,151.076453519692,0.0668868148486182,5,0.29,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,4280899,3264522,4442168,4130707,4360385
0,152.071687934246,0.090646,153.078978242,"C_8 H_11 O_2 N_1","C8H11NO2","C_8 H_10 O_2 N_1",2,8,1.375,0.25,8,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049242.63095186,1552548.5,152.07168732949,0.143690927835125,2,0.2,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,FALSE,NA,NA,NA,2147499,NA,2229034
0,153.019337234853,0.0336955,154.026608476,"C_7 H_6 O_4","C7H6O4","C_7 H_5 O_4",16,7,0.857,0.571,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049712.39203652,1413306.66666667,153.019336905494,0.142077832203167,3,0.33,0.6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,FALSE,NA,2477861,NA,2471200,NA,2269591
0,153.055725524719,0.0525694,154.062993857,"C_8 H_10 O_3","C8H10O3","C_8 H_9 O_3",7,8,1.25,0.375,8,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049712.39203652,1302589,153.055727077025,0.0472512247818467,2,0.2,0.38,4,0,0,0,1,0,1,0,0,0,0,0,0,0,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,FALSE,NA,NA,4708578,NA,6908537,NA
0,153.092089592917,0.0857499,154.099379238,"C_9 H_14 O_2","C9H14O2","C_9 H_13 O_2",3,9,1.556,0.222,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049712.39203652,1527484.25,153.092089980119,0.0252076545137433,4,0.14,0.25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,NA,2067174,2342185,2097277,2749343
0,154.05096060606,0.0375536,155.058242861,"C_7 H_9 O_3 N_1","C7H9NO3","C_7 H_8 O_3 N_1",2,7,1.286,0.429,7,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050182.26080753,1416248.66666667,154.050961018215,0.0326399258133431,3,0,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,3990875,NA,2826489,2547221
0,157.050629400232,0.016728,158.057908476,"C_7 H_10 O_4","C7H10O4","C_7 H_9 O_4",3,7,1.429,0.571,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051592.51348561,1444810.75,157.050629518994,0.0285749389057173,4,0,0.2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,3971429,3667706,NA,4246707,6225849
0,159.029899547667,0.0180208,160.037173095,"C_6 H_8 O_5","C6H8O5","C_6 H_7 O_5",3,6,1.333,0.833,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052533.22082218,1335119.6,159.029900021506,0.0508707088374505,5,0,0.14,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,3276471,4053047,3395786,3924484,3186937
0,161.060798065697,0.0292531,162.068079238,"C_10 H_10 O_2","C10H10O2","C_10 H_9 O_2",9,10,1,0.2,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053474.35949698,1356722.8,161.060798525779,0.070727810103723,5,0.5,0.56,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,FALSE,NA,3378230,2988447,4514388,4129666,3371620
0,161.097184755187,0.0211715,162.104464619,"C_11 H_14 O_1","C11H14O","C_11 H_13 O_1",4,11,1.273,0.091,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053474.35949698,1101903.2,161.097185126979,0.175748431670258,5,0.4,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,FALSE,NA,3945533,2541477,2624091,3578249,3549803
0,162.995438102563,0.0164875,164.002717238,"C_8 H_5 O_2 P_1","C8H5O2P","C_8 H_4 O_2 P_1",1,8,0.625,0.25,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053945.09064803,1161440.5,162.995439052141,0.0596597249596233,2,0.8,0.83,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,FALSE,NA,2299845,NA,NA,2296592,NA
0,163.040059581401,0.0478155,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",13,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054415.9297078,1215083.4,163.040060043096,0.0472942907441253,5,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,FALSE,NA,3191246,3679006,4208631,2610457,2925543
0,163.076451646293,0.0070696,164.083729238,"C_10 H_12 O_2","C10H12O2","C_10 H_11 O_2",9,10,1.2,0.2,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054415.9297078,1317431,163.076452036314,0.0419889352802222,5,0.38,0.44,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,5501398,3388197,5976063,4942113,5229551
0,163.112840367883,0.013283,164.120114619,"C_11 H_16 O_1","C11H16O","C_11 H_15 O_1",3,11,1.455,0.091,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054415.9297078,1228582.5,163.112840184274,0.00586567478450287,2,0.3,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,FALSE,NA,NA,NA,NA,2501417,2207734
0,164.071701493453,0.0019203,165.078978242,"C_9 H_11 O_2 N_1","C9H11NO2","C_9 H_10 O_2 N_1",6,9,1.222,0.222,9,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054886.87670105,1372515.75,164.071702617098,0.0608375869363886,4,0.33,0.43,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,FALSE,NA,2208944,2282482,2600159,2497019,NA
0,165.05571812259,0.0041972,166.062993857,"C_9 H_10 O_3","C9H10O3","C_9 H_9 O_3",11,9,1.111,0.333,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055357.93165251,1226189,165.055718549619,0.0339675458699921,5,0.33,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,FALSE,NA,5512081,6651077,7999941,6318810,7191954
0,165.092107231563,0.0266407,166.099379238,"C_10 H_14 O_2","C10H14O2","C_10 H_13 O_2",8,10,1.4,0.2,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055357.93165251,1333720.4,165.09210770358,0.0636850548169394,5,0.25,0.33,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,4382617,2632909,4378061,3834595,2986394
0,166.050963830367,0.0155574,167.058242861,"C_8 H_9 O_3 N_1","C8H9NO3","C_8 H_8 O_3 N_1",7,8,1.125,0.375,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055829.09458692,1232733.6,166.050964300724,0.0567948080488925,5,0.25,0.45,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,FALSE,NA,3115131,3959201,3294902,3298245,3189361
