"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3552.csv","Sample2_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3560.csv","Sample3_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A1_1-1-14_1_3568.csv","Sample4_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3554.csv","Sample5_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3562.csv","Sample6_masslistsMGC2102290_LSt_MALSt_FT-ICR-MS_PB-A2_1-1-15_1_3570.csv","Sample7_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3454.csv","Sample8_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3462.csv","Sample9_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B1_1-1-2_1_3470.csv","Sample10_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3456.csv","Sample11_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3464.csv","Sample12_masslistsMGC2102291_LSt_MALSt_FT-ICR-MS_PB-B2_1-1-3_1_3592.csv","Sample13_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3458.csv","Sample14_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3466.csv","Sample15_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-1_1-1-4_1_3474.csv","Sample16_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3478.csv","Sample17_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3486.csv","Sample18_masslistsMGC2102294_LSt_MALSt_FT-ICR-MS_STD-2_1-1-5_1_3494.csv","Sample19_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3556.csv","Sample20_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3564.csv","Sample21_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-1_1-1-16_1_3572.csv","Sample22_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3576.csv","Sample23_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3582.csv","Sample24_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-2_1-1-17_1_3588.csv","Sample25_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3578.csv","Sample26_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3584.csv","Sample27_masslistsMGC2102296_LSt_MALSt_FT-ICR-MS_Alc-3_1-1-18_1_3590.csv","Sample28_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3480.csv","Sample29_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3488.csv","Sample30_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S1_1-1-6_1_3496.csv","Sample31_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3482.csv","Sample32_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3490.csv","Sample33_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S2_1-1-7_1_3498.csv","Sample34_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3502.csv","Sample35_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3510.csv","Sample36_masslistsMGC2102300_LSt_MALSt_FT-ICR-MS_AE-S3_1-1-8_1_3518.csv","Sample37_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3504.csv","Sample38_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3512.csv","Sample39_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-1_1-1-9_1_3520.csv","Sample40_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3506.csv","Sample41_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3514.csv","Sample42_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-2_1-1-10_1_3522.csv","Sample43_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3528.csv","Sample44_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3536.csv","Sample45_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-3_1-1-11_1_3544.csv","Sample46_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3530.csv","Sample47_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3538.csv","Sample48_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-4_1-1-12_1_3546.csv","Sample49_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3532.csv","Sample50_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3540.csv","Sample51_masslistsMGC2102301_LSt_MALSt_FT-ICR-MS_AE-5_1-1-13_1_3548.csv","Sample52_masslistsNelha35_01_1-1-35_1_3586.csv","Sample53_masslistsNelha36_03_1-1-36_1_3580.csv","Sample54_masslistsNelha54_01_1-1-54_1_3598.csv","Sample55_masslistsNelha54_03_1-1-54_1_3608.csv"
0,243.139045320594,0.0306619,244.146329238,"C_16 H_20 O_2","C16H20O2","C_16 H_19 O_2",2,16,1.25,0.125,16,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,920861.166666667,243.139046142933,0.0694902965065475,6,0.36,0.4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2702131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3570035,NA,NA,NA,4571739,2718869,4067608,3036783
-1,243.143134195477,0.0069138,244.150412315,"C_11 H_21 O_4 N_1 C13_1","C12H21NO4","C_11 H_20 O_4 N_1 C13_1",17,12,1.75,0.333,11,21,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,881768,243.143135599459,0.0904088008617539,18,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.73,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.962663028597,NA,NA,NA,NA,99,FALSE,NA,NA,NA,2680711,NA,NA,NA,NA,NA,NA,3096362,3599425,4790218,4965174,6379023,5989796,NA,3436091,3188754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529510,3155099,NA,NA,NA,4824250,5127197,5279997,NA,3366632,NA,NA,NA,NA,NA,NA,NA,5425843,4161935,5902252,NA,NA,NA,NA
0,243.160186762079,0.0193228,244.167458476,"C_13 H_24 O_4","C13H24O4","C_13 H_23 O_4",21,13,1.846,0.308,13,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,848050.710526316,243.160188161299,0.099067880330706,38,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,2883700,NA,3592550,3108622,3889453,5756724,4637770,3735508,5325631,3059225,6354349,2679832,2633284,NA,2659269,NA,2564557,NA,NA,NA,NA,NA,NA,4808568,4031293,3255318,5958600,5148015,6020261,5609168,5327187,6394968,6741187,7380006,6988039,5007560,3895025,4571642,5474043,3323322,5768116,8309197,5860423,8419710,10238652,8888728,10215349,NA,NA,NA,NA
0,243.171408967602,0.0264806,244.178691865,"C_12 H_24 O_3 N_2","C12H24N2O3","C_12 H_23 O_3 N_2",5,12,2,0.25,12,24,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,865195.125,243.171410247694,0.0681821854616994,24,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3739518,4907843,2823196,4658126,5479798,5266603,5805782,6142297,6079582,4644042,5909548,5124366,4608206,3141367,4921856,4286209,3761600,3578810,5210579,4541517,5753221,3926722,3582367,6254524,NA,NA,NA,NA
-1,243.179527639864,0.0261071,244.186797696,"C_12 H_25 O_3 N_1 C13_1","C13H25NO3","C_12 H_24 O_3 N_1 C13_1",23,13,1.923,0.231,12,25,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,829140.441176471,243.179529009245,0.0795234569135554,34,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.72,-3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.199862937615,NA,NA,NA,NA,48,FALSE,NA,2831459,3570110,NA,2945948,2967677,3358251,11768176,15470360,13056311,16750398,16512084,13989854,15078216,8390179,14923192,NA,NA,NA,NA,3035407,3372503,NA,NA,NA,NA,NA,NA,2776962,2886472,NA,6974418,5393786,5905584,NA,NA,NA,2895054,2596913,NA,4694226,5074684,4735492,6354693,NA,2878399,7670231,7105618,7367049,4266695,4968868,4726720,NA,NA,NA,NA
-1,243.19656733505,0.0003685,244.203843857,"C_14 H_28 O_3","C14H28O3","C_14 H_27 O_3",15,14,2,0.214,14,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564344.94080183,823389.5,243.196568555783,0.0731961866759204,30,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.11,151.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.064893405934,NA,NA,NA,NA,50,FALSE,NA,2757740,NA,NA,NA,NA,NA,7192953,8175393,7477569,9254727,6063198,6399976,7316306,5355053,10261953,NA,NA,NA,2657240,NA,NA,NA,NA,NA,NA,NA,NA,8089484,7369553,7328809,13048796,13942147,14056633,NA,2656615,NA,NA,3839034,2715932,21698780,21976836,20779532,12760846,11238862,10023880,24992224,22862938,21371282,NA,2816429,NA,NA,NA,NA,NA
-1,244.065620010276,0.0240133,245.072890557,"C_8 H_12 O_6 N_2 C13_1","C9H12N2O6","C_8 H_11 O_6 N_2 C13_1",3,9,1.333,0.667,8,12,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,872480,244.065622395277,0.155536409439349,8,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1.23,202.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.050872445752,NA,NA,NA,NA,94,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2797420,NA,3672285,2724674,4191807,2920130,2946587,2798354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154353,NA,NA,NA,NA
0,244.097939684655,0.0948776,245.105192861,"C_14 H_15 O_3 N_1","C14H15NO3","C_14 H_14 O_3 N_1",2,14,1.071,0.214,14,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,869686.444444444,244.097939849487,0.0994023404230491,9,0.4,0.48,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2702691,NA,NA,NA,NA,3626668,NA,NA,NA,NA,NA,2929445,NA,2570471,NA,NA,NA,NA,3099594,NA,NA,NA,NA,NA,2669661,4378243,3633943,4497504
0,244.119045416451,0.001024,245.126322099,"C_11 H_19 O_5 N_1","C11H19NO5","C_11 H_18 O_5 N_1",14,11,1.727,0.455,11,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,853855.833333333,244.119046607892,0.0628814621822606,30,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,FALSE,NA,NA,3064727,2795892,NA,NA,NA,NA,NA,NA,7780659,9025100,8927719,9909560,7821347,9000889,2979358,3117120,3478052,5678525,6812412,6760391,3715833,3316074,2968763,NA,NA,NA,3418478,NA,NA,5750237,4640650,6672056,NA,NA,NA,5811936,6532664,5432113,4983500,5859570,5796854,NA,NA,NA,NA,NA,NA,7572680,8082367,9191887,NA,NA,NA,NA
0,244.13028002814,0.0039651,245.137555488,"C_10 H_19 O_4 N_3","C10H19N3O4","C_10 H_18 O_4 N_3",6,10,1.9,0.4,10,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,814193.916666667,244.130281376187,0.0469377741426362,24,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6930804,8185148,8214032,9272802,8859536,9920190,13797634,12163941,12449378,14237414,13180478,14877496,6834898,7661816,7836668,7678205,7290828,7230907,8666075,9125466,8940430,12115150,11666373,10871253,NA,NA,NA,NA
0,244.155427503014,0.0144598,245.16270748,"C_12 H_23 O_4 N_1","C12H23NO4","C_12 H_22 O_4 N_1",15,12,1.917,0.333,12,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,836044.366666667,244.155428881733,0.124631846369124,30,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,FALSE,NA,NA,3578793,4288903,NA,NA,NA,NA,NA,NA,10746183,10384992,9402875,8836427,6142007,10106829,4402737,4745299,3248696,4822480,6083343,4990939,2979595,3258749,NA,NA,NA,NA,NA,NA,NA,7650801,7917470,7376588,NA,NA,NA,8318708,7634509,9028422,5438176,5568774,5456905,NA,NA,2619849,2817001,NA,NA,9780443,9266131,10174947,NA,NA,NA,NA
0,244.166672919309,0.0345958,245.173940869,"C_11 H_23 O_3 N_3","C11H23N3O3","C_11 H_22 O_3 N_3",1,11,2.091,0.273,11,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,941911.666666667,244.166674602396,0.08601221357788,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650502,NA,NA,NA,3243941,3290834,NA,NA,2690678,NA,NA,NA,NA,NA,2794511,NA,NA,2618831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,244.199919013717,0.0132419,245.207198692,"C_13 H_28 O_3 C13_1","C14H28O3","C_13 H_27 O_3 C13_1",15,14,2,0.214,13,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564746.93917591,882210.111111111,244.199919064908,0.191412926479771,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.36,151.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.064893405934,NA,NA,NA,NA,50,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2875319,2803429,NA,NA,NA,NA,NA,NA,3918584,3318045,2917408,2636066,NA,NA,4948993,4058752,3961780,NA,NA,NA,NA,NA,NA,NA
0,245.093172261274,0.0277448,246.100441865,"C_13 H_14 O_3 N_2","C13H14N2O3","C_13 H_13 O_3 N_2",4,13,1.077,0.231,13,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,874592.818181818,245.093173050761,0.0757101205294489,11,0.38,0.47,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2685697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2779240,NA,NA,NA,NA,3207930,NA,NA,3197400,NA,2741733,2584680,NA,3671770,NA,NA,3706482,3383427,3577129,4493923
0,245.103056067754,0.0211897,246.110337714,"C_11 H_18 O_6","C11H18O6","C_11 H_17 O_6",12,11,1.636,0.545,11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,836655.176470588,245.103057519626,0.0750348086229099,17,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2786559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3327998,NA,2597079,4414261,2661751,3786861,8155401,7037015,6485353,3960028,NA,NA,NA,NA,2611138,8523242,6443118,4517279,20225760,21226994,20571126,NA,NA,NA,NA
0,245.11430283846,0.0331828,246.121571103,"C_10 H_18 O_5 N_2","C10H18N2O5","C_10 H_17 O_5 N_2",2,10,1.8,0.5,10,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,850164.444444444,245.114304443395,0.0984109900686214,18,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4108727,3750110,7670587,6135165,6568051,6635791,6238301,6243695,2690274,NA,3175940,3007237,3088867,3059656,NA,3336308,4109732,5824230,6292984,4580348,NA,NA,NA,NA
0,245.118314885576,0.0103199,246.125593857,"C_15 H_18 O_3","C15H18O3","C_15 H_17 O_3",8,15,1.2,0.2,15,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,769512.444444444,245.118314796773,0.105808009958083,9,0.33,0.41,7,0,0,0,1,0,1,0,0,0,0,0,0,0,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,FALSE,NA,NA,NA,2734956,NA,NA,NA,2658651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2595040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3309686,NA,2741992,NA,NA,12596863,13471888,13137207,14537328
0,245.139439563288,0.0288446,246.146723095,"C_12 H_22 O_5","C12H22O5","C_12 H_21 O_5",12,12,1.833,0.417,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,852063.541666667,245.139440873157,0.0919309719670917,24,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3959634,4376686,4303899,NA,2814542,4368869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2943005,4237330,4055493,3465451,3169097,NA,NA,2750749,3823723,3673470,3646704,NA,3118609,4627218,3234289,3606486,5545470,4878466,5348786,6033140,4220423,5342218,NA,NA,NA,NA
0,245.154698185863,0.0187722,246.161979238,"C_16 H_22 O_2","C16H22O2","C_16 H_21 O_2",2,16,1.375,0.125,16,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565149.01257679,907319.125,245.154699105067,0.0864357651088547,16,0.29,0.33,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628490,NA,2816037,4012058,3484110,3109108,NA,NA,NA,NA,NA,NA,3720440,NA,2582041,3293978,3774969,3626974,3862022,4374666,2981306,NA,NA,NA,NA,2646179,2854218,3033731
-1,246.134692338127,0.01347,247.141972099,"C_11 H_21 O_5 N_1","C11H21NO5","C_11 H_20 O_5 N_1",6,11,1.909,0.455,11,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565551.16319474,800327.833333333,246.134693569313,0.0523956838073719,36,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,5.84,176.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.080105049469,NA,NA,NA,NA,103,FALSE,NA,9474607,9785225,9311595,3051902,3937871,NA,NA,NA,NA,23092578,24337026,25009728,25106778,28138602,29826050,7633498,7257190,6966885,16947674,15406872,19586028,9877249,10255748,10303699,NA,2825426,NA,3937672,4739413,5315106,16728631,18408432,19751694,NA,NA,NA,21357388,20259470,20539322,14081796,13704484,15398942,NA,NA,NA,NA,NA,NA,22044944,23636030,21702196,NA,NA,NA,NA
0,247.097589355461,0.0294674,248.104858476,"C_14 H_16 O_4","C14H16O4","C_14 H_15 O_4",10,14,1.143,0.286,14,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565953.39322138,820151,247.097589576887,0.125258340457032,14,0.3,0.42,7,0,0,0,1,0,1,0,0,0,0,0,0,0,3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,FALSE,NA,NA,NA,NA,NA,NA,NA,2822484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2817917,2727755,NA,2767946,NA,3595550,2627502,NA,NA,NA,NA,2687458,NA,NA,2575897,NA,NA,NA,NA,3091625,NA,2595610,NA,NA,19438242,21894282,21928274,22320752
0,247.108811831791,0.0145174,248.116091865,"C_13 H_16 O_3 N_2","C13H16N2O3","C_13 H_15 O_3 N_2",3,13,1.231,0.231,13,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565953.39322138,863268.272727273,247.108812992075,0.100780192681825,22,0.25,0.37,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310417,NA,4009040,2770447,2940197,2875317,3670456,2696353,4474220,3714213,NA,NA,2735912,2607647,NA,3364378,NA,2632228,2809007,3158490,3054368,3195496,3412050,4481703,4580495,6650200,5871221
0,247.11871816339,0.0277319,248.125987714,"C_11 H_20 O_6","C11H20O6","C_11 H_19 O_6",3,11,1.818,0.545,11,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565953.39322138,847810.92,247.118719643545,0.0587097248889893,25,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3582044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5728136,4995926,5684255,6038614,5563925,5866794,3723194,4354493,5147814,6706546,6575274,6310382,5849361,5844781,5253668,4656929,6055455,4660209,6418985,7226548,8118752,7963430,8194669,6682711,NA,NA,NA,NA
