"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.6","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3712.csv","Sample2_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3718.csv","Sample3_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A1_1-1-31_1_3724.csv","Sample4_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3714.csv","Sample5_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3720.csv","Sample6_masslistsMGC2102292_LSt_MALSt_FT-ICR-MS_B-A2_1-1-32_1_3726.csv","Sample7_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample8_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample9_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample10_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample11_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample12_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample13_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample14_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample15_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample16_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample17_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample18_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv","Sample19_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3730.csv","Sample20_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3736.csv","Sample21_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.1_1-1-33_1_3742.csv","Sample22_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3732.csv","Sample23_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3738.csv","Sample24_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.2_1-1-34_1_3744.csv","Sample25_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3748.csv","Sample26_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3762.csv","Sample27_masslistsMGC2102297_LSt_MALSt_FT-ICR-MS_Alc-D1.3_1-1-35_1_3768.csv","Sample28_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3764.csv","Sample29_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3770.csv","Sample30_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.1_1-1-36_1_3772.csv","Sample31_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3776.csv","Sample32_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3782.csv","Sample33_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.2_1-1-37_1_3788.csv","Sample34_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3778.csv","Sample35_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3784.csv","Sample36_masslistsMGC2102298_LSt_MALSt_FT-ICR-MS_Alc-D2.3_1-1-38_1_3790.csv","Sample37_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3794.csv","Sample38_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3802.csv","Sample39_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.1_1-1-39_1_3810.csv","Sample40_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3796.csv","Sample41_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3804.csv","Sample42_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.2_1-1-40_1_3812.csv","Sample43_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3798.csv","Sample44_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3806.csv","Sample45_masslistsMGC2102299_LSt_MALSt_FT-ICR-MS_Alc-D3.3_1-1-41_1_3814.csv","Sample46_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample47_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample48_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample49_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample50_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample51_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample52_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample53_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample54_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample55_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample56_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample57_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample58_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample59_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample60_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample61_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample62_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample63_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample64_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample65_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample66_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample67_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample68_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample69_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv","Sample70_masslistsNelha43_02_1-1-43_1_3816.csv","Sample71_masslistsNelha46_01_1-1-46_1_3740.csv","Sample72_masslistsNelha49_01_1-1-49_1_3686.csv","Sample73_masslistsNelha52_03_1-1-52_1_3644.csv"
0,113.024415900273,0.0133735,114.031693857,"C_5 H_6 O_3","C5H6O3","C_5 H_5 O_3",1,5,1.2,0.6,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522827.54232677,1846412.92857143,113.024415995198,0.102951788598246,14,0,0.43,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2868983,NA,2639903,NA,3515150,NA,2978793,2969002,2927101,3298656,NA,2884451,NA,NA,NA,2834794,NA,2886700,2820973,3560440,3977077,NA,3368825
0,120.045487881902,0.0057,121.052763623,"C_7 H_7 O_1 N_1","C7H7NO","C_7 H_6 O_1 N_1",6,7,1,0.143,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527069.86742814,1708496.72093023,120.045487881902,0.026728075226831,43,0.6,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,3549061,NA,NA,NA,NA,NA,5193036,6060240,4968354,4515263,3681296,3965386,7963688,9278208,8944566,6205980,6536575,6123524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2856457,NA,NA,4403791,4125606,4273482,3273227,NA,NA,NA,NA,NA,2767435,NA,NA,12362757,10721631,10733206,11729988,11625184,11140025,19803644,20180286,18267268,15804984,15077601,15432600,20699234,17420580,17817604,11760940,12393727,11438152,11519109,10091682,11666845,14762518,14720084,12850889,NA,NA,NA,NA
-3,121.029502886652,0.0006555,122.036779238,"C_7 H_6 O_2","C7H6O2","C_7 H_5 O_2",5,7,0.857,0.286,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527676.49594184,1580430.42465753,121.029502889392,0.0116069793631544,73,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,484.35,-74.7,24.63,-40.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7107334813147,170.039336849719,132.357677065245,NA,7,FALSE,NA,1248673664,1366375936,1186675968,1214594688,1296645632,1295990272,1220886784,1226390656,1327710080,1204108672,1210662912,1294678912,1103314944,1043676864,1173961600,1453539328,1413169536,1428242944,1231896064,1194541184,1268727296,1177370496,1344749568,1290354816,1152466944,1219313792,1399537152,1392852224,1380663424,1432436992,1295728640,1402290560,1429815296,1549090816,1524317568,1656962560,1207255040,1279868416,1298218752,1353399808,1318140800,1444101120,1146961152,1126514432,1334526336,1158234112,1202142464,1322729088,1266368512,1151549056,1239105408,1690254848,1760771328,1689992320,1315126784,1400717440,1324826496,1442660352,1729708288,1562591232,867188992,923417792,976830464,947993664,923417728,927939968,1254309376,1357332480,1284324992,33459830,21003754,20570106,17338104
-1,122.032859313093,0.0135891,123.040134073,"C_6 H_6 O_2 C13_1","C7H6O2","C_6 H_5 O_2 C13_1",5,7,0.857,0.286,6,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528283.270078,1556101.01428571,122.03285931189,0.0138811482083533,70,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,36.54,-74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7107334813147,170.039336849719,NA,NA,7,FALSE,NA,91373360,100670928,86809832,87866952,93699512,93633952,84820216,87948408,97402696,87301480,88661944,92404592,77701072,74661544,84630368,105701320,101867824,101818792,89578984,86548584,93183440,83885928,98639864,92405848,85106656,89825384,101432760,101039360,100343856,104710360,92569520,100409712,103079928,112590840,112377168,117128688,87498680,91667904,93503256,98409960,97942336,104905680,84434168,80658096,98033952,84639664,86138120,96575032,92717040,82083464,90783592,121028000,128105704,122190888,93625824,99573896,98721600,105070608,121569488,114040744,60563672,65969316,72286192,70032432,68533328,67845448,91102656,99082240,91922032,2596682,NA,NA,NA
-1,123.033748384566,0.0064737,124.041025619,"C_7 H_6 O_1 O18_1","C7H6O2","C_7 H_5 O_1 O18_1",5,7,0.857,0.286,7,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528890.1898716,1669946.56521739,123.033748384566,0.0339672144674466,69,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.97,NA,NA,-40.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.357677065245,NA,7,FALSE,NA,4333322,5278628,4508353,4754978,5326739,5483382,6142165,5435472,5243170,4699452,3938193,4086082,3645092,3994756,3739957,5623197,4411143,5125506,4003773,4825153,4474790,5666622,4796372,4939828,5459896,4478528,5527950,5150421,5279753,4432558,4532108,4266822,5904333,6271955,6539558,6496715,6569873,5155736,5306092,5706180,5453593,4596134,4713680,4114310,6658302,4136327,3765983,4517390,5048774,4700767,4577602,6952311,7627963,6147070,4068792,5145700,4965658,5510119,7410853,5424002,3345074,3130747,4709832,4558852,4348197,3456288,4097172,5054933,3785285,NA,NA,NA,NA
-1,123.036214017046,0.0124231,124.043488908,"C_5 H_6 O_2 C13_2","C7H6O2","C_5 H_5 O_2 C13_2",5,7,0.857,0.286,5,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528890.1898716,1690757.36363636,123.036214017046,0.0531289411357931,55,0.6,0.67,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.41,NA,24.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.039336849719,NA,NA,7,FALSE,NA,3715082,3791780,2859969,3584546,NA,3708022,3157461,2701392,3886369,3116348,3588753,4251458,2872996,NA,NA,3039388,3840263,3884418,3739325,3300416,NA,2766910,3654099,NA,4106167,NA,2630798,3686101,3249161,3620270,2887563,2950469,NA,3510227,5045030,3443147,NA,3687576,3925740,3950020,4812057,3344806,NA,3422086,3814398,2603911,4149215,3884558,3138757,3261535,3423554,4590967,4364987,3098622,NA,3818596,NA,3626983,4988581,3959938,NA,NA,3680712,2910467,3356965,NA,3770516,2631636,3116101,NA,NA,NA,NA
0,125.097187885416,0.0023948,126.104464619,"C_8 H_14 O_1","C8H14O","C_8 H_13 O_1",1,8,1.75,0.125,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530104.46657093,1679111.44444444,125.097187885416,0.0344946533730153,54,0.14,0.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,FALSE,NA,NA,NA,NA,2605272,4317003,4366120,5202061,3520002,4673236,NA,NA,NA,4660053,4323384,4988136,4684623,4277438,3884596,6563188,6168565,5369178,2967281,NA,4454892,NA,NA,NA,NA,NA,2851173,NA,3392892,2599807,4763016,3639513,4094334,3608903,4221773,4604063,3559289,3441355,4330839,5759109,4891706,3702456,3306810,3819154,3119036,5341049,3623441,5059835,NA,2581611,NA,9890155,11015192,9323214,6741405,7266391,6349620,12052583,11552811,9404283,8552373,7867353,7867605,8415558,6772615,8537588,NA,NA,NA,NA
0,129.019333426641,0.0106286,130.026608476,"C_5 H_6 O_4","C5H6O4","C_5 H_5 O_4",1,5,1.2,0.8,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2532534.76939775,1696289.41666667,129.019333575848,0.138720085336843,12,0,0.33,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2692175,NA,NA,NA,3481863,3286942,3860625,7923887,7506933,7164726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3477346,4178642,3768550,3394021
0,134.061137721604,0.0039239,135.068413623,"C_8 H_9 O_1 N_1","C8H9NO","C_8 H_8 O_1 N_1",6,8,1.125,0.125,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535575.93099733,1480462.55555556,134.061137721604,0.0587701007333568,9,0.5,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2816198,NA,NA,3246698,2699698,2827249,NA,NA,NA,3185392,2680227,3292285,NA,NA,NA,3388671,NA,NA,2765456,NA,NA,NA,NA,NA,NA
0,135.045153925514,0.0082248,136.052429238,"C_8 H_8 O_2","C8H8O2","C_8 H_7 O_2",5,8,1,0.25,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536184.60140974,1375533.88888889,135.045154068042,0.0512352400256473,9,0.5,0.57,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2975430,2948445,3204180,4116586,3472818,NA,NA,3281768,NA,NA,3189923,NA,NA,NA,NA,NA,NA,NA,NA,NA,2696762,NA,3303055,NA,NA
0,137.024413045019,0.0317318,138.031693857,"C_7 H_6 O_3","C7H6O3","C_7 H_5 O_3",5,7,0.857,0.429,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537402.38060753,1508776.6,137.024413091321,0.0885522573758842,10,0.5,0.64,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872477,NA,2838747,2798312,2578484,NA,NA,NA,NA,3069657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2552062,NA,NA,NA,NA,NA,NA,NA,NA,6667423,5396194,5029193,NA,NA,2992818,NA
0,138.019666442206,9.35e-05,139.026942861,"C_6 H_5 O_3 N_1","C6H5NO3","C_6 H_4 O_3 N_1",1,6,0.833,0.5,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538011.48946306,1597956.25,138.019666442206,0.0998141737585393,8,0.5,0.71,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,2595524,NA,NA,NA,NA,NA,NA,NA,2902610,NA,2574160,2568890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650223,NA,3330512,NA,NA,NA,2873402,NA,NA,NA,2691031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,146.061137068926,0.0008363,147.068413623,"C_9 H_9 O_1 N_1","C9H9NO","C_9 H_8 O_1 N_1",2,9,1,0.111,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542889.62710047,1381151,146.061137068926,0.0332472901953099,25,0.57,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9218041,8301906,7491208,12056632,12254931,10135469,19135984,19897648,18979958,7833131,9021652,8656779,13035605,14262552,13832183,4462880,4278514,4215867,6913144,6008982,5682576,5772809,5273672,7165628,NA,NA,NA,NA
0,148.07678467906,0.0168496,149.084063623,"C_9 H_11 O_1 N_1","C9H11NO","C_9 H_10 O_1 N_1",6,9,1.222,0.111,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544110.62579607,1344054.5,148.07678467906,0.0610351552419305,20,0.43,0.47,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3826158,NA,2666195,2700144,NA,3405459,3457489,3707162,3997383,3027309,3286052,5803243,4153780,4915349,2848182,3144596,2855126,3292438,NA,3508776,4422311,4191972,4567390,NA,NA,NA,NA
0,149.024418940151,0.0100979,150.031693857,"C_8 H_6 O_3","C8H6O3","C_8 H_5 O_3",2,8,0.75,0.375,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544721.34498018,1485359.08333333,149.024418940151,0.0480637441795679,12,0.6,0.69,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,NA,NA,NA,NA,NA,NA,3780128,2909620,4058247,NA,NA,2618555,NA,2742750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3179074,3053447,NA,NA,NA,NA,2744872,NA,NA,NA,NA,NA,3118089,2605291,NA,NA,NA,NA,NA,NA,4305660,3259704,NA,NA,NA,NA,NA
0,151.040069563021,0.0140614,152.047343857,"C_8 H_8 O_3","C8H8O3","C_8 H_7 O_3",5,8,1,0.375,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545943.22319691,1376591.92307692,151.040069652031,0.072404973244825,26,0.4,0.54,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA,NA,NA,5309149,4591231,6183251,NA,NA,NA,3496419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3154350,2904845,4351070,NA,NA,NA,NA,2878713,NA,3289061,3979910,3547455,5649918,4855508,5579193,NA,3814077,2912757,3803705,2569288,NA,5691338,4997635,5750920,5704784,3923918,4864471,4372688
0,153.032216627468,0.0221826,154.039496476,"C_4 H_11 O_4 P_1","C4H11O4P","C_4 H_10 O_4 P_1",1,4,2.75,1,4,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547165.68811299,1341658.63636364,153.032216627468,0.0504334874619963,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,7213571,7504049,7792598,NA,NA,NA,4095927,4655978,4510271,NA,NA,NA,NA,NA,NA,3681970,2696176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3515029,3523125,3672803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,157.087018757787,0.0084254,158.094293857,"C_8 H_14 O_3","C8H14O3","C_8 H_13 O_3",2,8,1.75,0.375,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549612.37917021,1323416.61538462,157.087018757787,0.0902818854845281,13,0,0.08,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,FALSE,NA,NA,NA,NA,NA,NA,NA,3550683,NA,3261583,NA,NA,3132669,6696241,4731846,5302434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729180,3115586,5019590,NA,NA,3271746,NA,3978823,2974116,NA,4010410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
